index,having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report,Result
10501,0,37,0,0,0,0,2,1,292,0,0,1,Legitimate,Legitimate,100.0,0,0,0,1,0,0,0,0,5916,0,0,2,1,9,2,phishing
10502,0,28,1,0,0,0,2,1,371,1,0,1,Phishing,Phishing,46.15384615,0,0,0,1,0,0,0,0,7298,0,0,5,0,156,0,legitimate
10503,1,99,0,0,0,1,2,0,1567,1,0,0,Phishing,Legitimate,0.0,0,0,0,0,0,0,0,0,7929,0,11068,5,0,315,0,legitimate
10504,0,33,0,0,0,0,1,0,182,0,0,0,,,50.0,0,0,0,0,0,0,0,0,7488,0,63,10,0,25,0,legitimate
10505,0,36,0,0,0,0,2,1,102,0,0,1,Legitimate,Legitimate,92.30769231,0,0,0,1,0,0,0,0,4280,0,0,1,0,92,0,legitimate
10506,0,106,0,0,0,0,2,1,113,0,0,1,Legitimate,Suspicious,0.0,0,0,0,2,0,0,0,0,-1,0,277466,5,1,150,0,legitimate
10507,0,50,0,0,0,0,2,0,705,0,0,0,,Legitimate,0.0,0,0,0,0,0,0,0,0,7330,0,154708,4,0,0,0,phishing
10508,0,64,0,0,0,0,2,1,988,1,0,1,Legitimate,Legitimate,92.85714286,0,0,0,1,0,0,0,0,4489,0,2889,5,0,96,0,legitimate
10509,0,32,1,0,0,0,2,1,374,1,0,1,Legitimate,Legitimate,0.0,0,0,0,1,0,0,0,0,7295,0,0,5,1,14,0,phishing
10510,1,299,0,0,1,0,3,0,13,0,0,0,,,100.0,0,0,0,0,0,0,0,0,-2,0,0,0,1,5,0,phishing
10511,0,84,0,0,0,0,3,0,313,1,0,0,,,66.66666667,0,0,0,1,0,0,0,0,2974,0,1118394,2,1,24,0,phishing
10512,0,99,1,0,0,1,2,0,155,0,0,0,,,100.0,0,0,0,0,0,0,0,0,211,0,0,0,1,1,0,phishing
10513,1,106,0,0,0,1,2,1,146,0,0,1,,,85.71428571,0,0,0,1,0,0,0,0,2046,0,0,0,1,88,0,phishing
10514,0,42,0,0,0,0,2,1,635,1,0,1,,,64.70588235,0,0,0,1,0,0,0,0,6670,0,6886,5,0,210,0,legitimate
10515,0,51,0,0,0,0,2,0,444,1,0,0,,,81.39534884,0,0,0,2,0,0,0,0,5400,0,32887,5,1,160,0,legitimate
10516,1,68,0,0,0,1,3,1,277,0,0,1,,,0.0,0,0,0,0,0,0,0,0,2644,0,0,1,1,0,0,phishing
10517,0,32,0,0,0,0,3,0,0,1,0,0,,,23.52941176,0,0,0,0,0,0,0,0,-1,0,414774,2,0,67,0,legitimate
10518,1,56,0,0,0,1,3,1,75,0,0,1,Phishing,Phishing,50.0,0,0,0,1,0,0,0,0,-2,0,6684,4,0,5,0,legitimate
10519,0,45,0,0,0,0,2,1,0,1,0,1,Phishing,Phishing,56.25,0,0,0,3,0,0,0,0,-1,0,0,0,1,139,0,phishing
10520,0,45,0,0,0,0,1,1,555,1,0,1,,Suspicious,75.0,0,0,0,1,0,0,0,0,4924,0,247167,4,0,66,0,legitimate
10521,0,59,0,0,0,0,2,0,1484,1,0,0,,,0.0,0,0,0,1,0,0,0,0,2169,0,1125607,4,1,15,0,phishing
10522,0,21,0,0,0,0,2,0,102,1,0,0,,Phishing,0.0,0,0,0,0,0,0,0,0,6515,0,0,4,0,118,0,legitimate
10523,0,76,0,0,0,1,3,1,335,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,761,0,0,0,1,1,0,phishing
10524,0,20,0,0,0,0,2,1,101,0,0,1,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,2091,0,0,3,0,15,0,legitimate
10525,0,56,0,0,0,0,2,0,902,0,0,0,Phishing,Legitimate,100.0,0,0,0,0,0,0,0,0,7133,0,12,7,0,352,0,legitimate
10526,0,64,0,0,0,0,2,1,2850,0,0,1,Suspicious,Legitimate,100.0,0,0,0,1,0,0,0,0,-1,0,12043,4,0,28,0,legitimate
10527,0,112,0,0,0,1,3,1,0,0,0,1,,,100.0,0,0,0,1,0,0,0,0,12376,0,3063,6,1,8,0,legitimate
10528,0,60,0,0,0,0,2,1,393,0,0,1,Legitimate,Legitimate,85.71428571,0,0,0,1,0,0,0,0,5086,0,53314,5,0,299,0,legitimate
10529,0,57,0,0,0,0,2,0,904,0,0,0,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,7130,0,12,7,0,131,0,legitimate
10530,0,47,0,0,0,1,1,1,215,0,0,1,Legitimate,Legitimate,100.0,0,0,0,1,0,0,0,0,5994,0,475913,4,0,101,0,legitimate
10531,0,31,0,0,0,0,1,1,0,0,0,1,,,92.30769231,0,0,0,0,0,0,0,0,-1,0,19748,6,1,29,0,phishing
10532,0,84,0,0,0,0,3,1,328,0,0,1,Legitimate,Suspicious,62.5,0,0,0,0,0,0,0,0,6246,0,195180,4,0,50,0,legitimate
10533,0,24,0,0,0,0,2,0,34,1,0,0,Legitimate,Legitimate,40.0,0,0,0,0,0,0,0,0,5445,0,6496,5,0,104,0,legitimate
10534,0,95,0,0,0,0,2,1,631,1,0,1,Legitimate,Suspicious,66.66666667,0,0,0,2,0,0,0,0,4848,0,6082,5,1,100,0,legitimate
10535,0,123,0,0,0,0,2,1,911,1,0,1,Suspicious,Legitimate,0.0,0,0,0,1,0,0,0,0,9317,0,13,7,1,35,0,legitimate
10536,0,70,0,0,0,1,2,0,2975,1,0,0,,,0.0,0,0,0,0,0,0,0,0,8347,0,1,10,1,10,0,phishing
10537,0,206,0,0,0,0,3,0,214,0,0,0,,Suspicious,0.0,0,0,0,0,0,0,0,0,6360,0,186,6,0,0,0,phishing
10538,0,32,0,0,0,0,2,1,888,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,5321,0,0,2,1,0,0,phishing
10539,0,23,0,0,0,0,2,0,87,0,0,0,Phishing,Legitimate,68.75,0,0,0,0,0,0,0,0,5391,0,10053,5,0,132,0,legitimate
10540,0,72,0,0,0,1,3,1,0,1,0,1,,,0.0,0,0,0,0,0,0,0,0,2690,0,6207267,2,1,32,0,phishing
10541,1,63,0,0,0,0,3,1,1450,1,0,1,Legitimate,Legitimate,83.33333333,0,0,0,1,0,0,0,0,-1,0,266000,4,0,162,0,legitimate
10542,0,72,0,0,0,1,2,1,1512,0,0,1,Phishing,Legitimate,8.333333332999999,0,0,0,1,0,0,0,0,6158,0,6546,4,0,86,0,legitimate
10543,0,70,1,0,0,0,3,1,595,1,0,1,,,94.73684211,0,0,0,2,0,0,0,0,7805,0,6377,5,0,136,0,legitimate
10544,0,43,1,0,0,1,2,1,305,1,0,1,Legitimate,Legitimate,94.11764706,0,0,0,1,0,0,0,0,8095,0,2583581,4,0,181,0,legitimate
10545,0,37,0,0,0,1,1,1,184,0,0,1,,,0.0,0,0,0,1,0,0,0,0,5294,0,0,2,1,0,0,phishing
10546,0,53,0,0,0,1,2,0,198,1,0,0,Legitimate,Legitimate,31.25,0,0,0,0,0,0,0,0,7838,0,606,6,0,270,0,legitimate
10547,0,26,0,0,0,0,2,1,992,0,0,1,,,100.0,0,0,0,0,0,0,0,0,7407,0,0,2,1,114,0,phishing
10548,1,20,0,0,0,0,3,1,0,1,0,1,,,0.0,0,0,1,1,0,0,0,0,-1,1,0,0,0,55,2,phishing
10549,0,72,0,0,0,0,2,0,-1,1,0,0,Phishing,Legitimate,77.27272727,0,0,0,0,0,0,0,0,8519,0,641,6,0,278,0,legitimate
10550,0,21,0,0,0,0,2,1,426,1,0,1,Phishing,Legitimate,0.0,0,0,0,1,0,0,0,0,7243,0,0,2,0,111,0,legitimate
10551,0,62,0,0,0,0,3,1,635,0,0,1,,,66.66666667,0,0,0,1,0,0,0,0,5208,0,27339,5,0,109,0,legitimate
10552,0,41,0,0,0,1,3,0,0,0,0,0,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,-1,0,0,2,0,182,0,legitimate
10553,0,24,0,0,0,0,2,1,80,1,0,1,,,90.0,0,0,0,0,0,0,0,0,1380,0,5572480,2,0,104,0,legitimate
10554,0,42,0,0,0,0,2,1,7102,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,8264,0,0,6,1,1,0,phishing
10555,0,19,0,0,0,0,2,1,127,0,0,1,Phishing,Legitimate,93.33333333,0,0,0,0,0,0,0,0,9368,0,31833,6,0,52,0,legitimate
10556,0,46,0,0,0,0,2,0,901,0,0,0,Suspicious,Legitimate,100.0,0,0,0,0,0,0,0,0,7134,0,13,7,0,243,0,legitimate
10557,0,47,0,0,0,0,1,1,323,1,0,1,,,0.0,0,0,0,1,0,0,0,0,41,0,0,3,1,77,0,legitimate
10558,0,16,0,0,0,0,1,0,372,0,0,0,Legitimate,Suspicious,100.0,0,0,0,0,0,0,0,0,1820,0,939835,4,0,49,0,legitimate
10559,0,76,0,0,0,1,1,1,336,1,0,1,,,0.0,0,0,0,1,0,0,0,0,760,0,0,0,1,278,0,phishing
10560,0,46,0,0,0,0,3,0,163,1,0,0,,,0.0,0,0,0,0,0,0,0,0,933,0,249971,3,0,37,0,phishing
10561,0,63,0,0,0,0,3,1,67,0,0,1,,,0.0,0,0,0,0,0,0,0,0,-1,0,6925913,2,0,0,0,legitimate
10562,1,128,0,0,0,1,3,0,25,0,0,0,,,100.0,0,0,0,0,0,0,0,0,3993,0,5707171,0,1,51,0,phishing
10563,0,43,0,0,0,0,2,0,2976,1,0,0,Phishing,Legitimate,0.0,0,0,0,0,0,0,0,0,8346,0,1,10,1,51,0,phishing
10564,1,218,0,0,0,1,3,1,24,1,0,1,,,50.0,0,0,0,0,0,0,0,0,-1,0,0,0,1,6,0,phishing
10565,1,107,0,0,0,1,2,1,145,0,0,1,,,85.71428571,0,0,0,0,0,0,0,0,2047,0,0,0,1,88,0,phishing
10566,0,27,1,0,0,0,2,1,371,1,0,1,,,0.0,0,0,0,0,0,0,0,0,7298,0,0,5,0,178,0,legitimate
10567,0,21,0,0,0,0,2,1,0,0,0,1,,,0.0,0,0,0,0,0,0,0,0,7347,0,777104,3,0,0,0,legitimate
10568,0,87,0,0,0,0,2,0,214,1,0,0,Phishing,Legitimate,42.85714286,0,0,0,0,0,0,1,0,8186,0,2640,5,0,118,0,legitimate
10569,0,38,0,0,0,0,2,0,402,0,0,0,,Phishing,100.0,0,0,0,0,0,0,0,0,2520,0,0,0,1,7,0,phishing
10570,0,38,0,0,0,0,2,1,224,0,0,1,,,0.0,0,0,0,0,0,0,0,0,5619,0,25607,2,0,2,0,phishing
10571,1,225,0,0,0,1,2,1,46,0,0,1,,,100.0,0,0,0,0,0,0,0,0,319,0,0,0,1,13,0,phishing
10572,0,29,0,0,0,0,2,0,0,0,0,0,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,-1,0,48618,4,0,239,0,legitimate
10573,0,50,0,0,0,0,3,1,215,0,0,1,Legitimate,Suspicious,50.0,0,0,0,1,0,0,0,0,5995,0,4707988,4,0,53,0,legitimate
10574,0,22,0,0,0,0,2,0,52,1,0,0,Phishing,Suspicious,47.82608696,0,0,0,0,0,0,0,0,7618,0,1990852,2,0,124,0,legitimate
10575,1,89,0,0,0,0,2,1,270,0,0,1,,,0.0,0,0,0,0,0,0,0,0,461,0,0,0,1,0,1,phishing
10576,1,79,0,0,0,1,3,0,113,0,0,0,,,100.0,0,0,0,0,0,0,0,0,252,0,2602858,0,1,89,0,phishing
10577,0,46,0,0,0,0,3,1,3455,0,0,1,Phishing,Phishing,28.57142857,0,0,0,1,0,0,0,0,5310,0,38610,5,0,39,0,legitimate
10578,0,46,0,0,0,0,2,1,213,1,0,1,,,57.14285714,0,0,0,1,0,0,0,0,2344,0,233673,2,1,162,0,legitimate
10579,0,58,0,0,0,0,1,0,40,0,0,0,Legitimate,Legitimate,80.0,0,0,0,0,0,0,0,0,3247,0,436389,4,0,47,0,legitimate
10580,1,177,0,0,0,0,3,1,238,0,0,1,,,0.0,0,0,0,0,0,0,0,0,-1,0,7576349,0,1,0,0,phishing
10581,0,31,0,0,0,0,2,0,2942,1,0,0,,,54.54545455,0,0,0,0,0,0,0,0,1808,0,3467541,3,0,311,0,legitimate
10582,0,34,0,0,0,1,2,0,84,0,0,0,,,0.0,0,0,0,0,0,0,0,0,2837,0,0,2,0,5,0,phishing
10583,0,32,1,0,0,0,3,0,0,1,0,0,Legitimate,Legitimate,72.72727273,0,0,0,0,0,0,0,0,-1,0,1801352,4,0,435,0,legitimate
10584,0,70,0,0,0,0,3,1,0,1,0,1,Legitimate,Legitimate,44.44444444,0,0,0,2,0,0,0,0,1423,0,0,0,1,23,0,phishing
10585,0,60,1,0,0,0,3,1,228,1,0,1,,,0.0,0,0,0,0,0,0,0,0,5615,0,0,5,1,22,0,phishing
10586,0,76,0,0,0,1,3,1,260,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,7409,0,4044493,2,0,3,0,phishing
10587,0,45,0,0,0,0,2,1,842,0,0,1,Legitimate,Suspicious,100.0,0,0,0,1,0,0,0,0,3905,0,2659436,3,0,40,0,legitimate
10588,0,36,0,0,0,0,2,0,84,0,0,0,,,0.0,0,0,0,0,0,0,0,0,2837,0,0,2,1,0,0,phishing
10589,0,29,0,0,0,1,1,1,205,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,3448,0,0,1,1,0,0,phishing
10590,0,19,0,0,0,0,2,0,0,0,0,0,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,-1,0,202287,1,0,82,0,legitimate
10591,1,154,1,1,0,0,3,0,184,1,0,0,,,0.0,0,0,0,0,0,0,0,0,5660,0,6032,6,1,35,0,phishing
10592,0,35,0,0,0,0,2,0,585,1,0,0,,Legitimate,64.0,0,0,0,0,0,0,0,0,7449,0,0,8,0,110,0,legitimate
10593,0,44,0,0,0,0,2,1,135,0,0,1,,,88.88888889,0,0,0,0,0,0,0,0,596,0,411219,1,0,21,0,phishing
10594,0,40,0,0,0,1,2,1,290,0,0,1,,,0.0,0,0,0,0,0,0,0,0,74,0,0,0,1,0,0,phishing
10595,0,36,0,0,0,0,2,1,292,0,0,1,,,94.91525424,0,0,0,1,0,0,0,0,1899,0,507771,1,1,133,0,phishing
10596,0,39,0,0,0,0,2,1,321,0,0,1,Legitimate,Legitimate,92.30769231,0,0,0,1,0,0,0,0,8079,0,101628,5,0,391,0,legitimate
10597,0,100,0,1,0,1,3,1,86,0,0,1,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,5758,0,0,1,1,1,0,phishing
10598,0,21,1,0,0,0,2,1,1061,1,0,1,,,0.0,0,0,0,1,0,0,0,0,6980,0,3698321,1,0,105,0,legitimate
10599,0,43,0,0,0,0,2,1,2508,1,0,1,Phishing,Suspicious,61.53846154,0,0,0,1,0,0,0,0,6258,0,689,6,0,227,0,legitimate
10600,0,57,0,0,0,0,2,0,533,0,0,0,Legitimate,Legitimate,93.33333333,0,0,0,2,0,0,0,0,3850,0,1225017,3,1,64,0,legitimate
10601,0,32,0,0,0,0,1,1,3087,1,0,1,,,55.55555556,0,0,0,1,0,0,0,0,7505,0,1754,5,0,46,0,legitimate
10602,0,121,0,0,0,0,2,0,321,1,0,0,Phishing,Legitimate,16.66666667,0,0,0,0,0,0,0,0,4061,0,99,5,0,116,0,legitimate
10603,0,23,0,0,0,0,2,1,262,0,0,1,,,100.0,0,0,0,0,0,0,0,0,1564,0,1352976,2,0,256,0,legitimate
10604,0,45,0,0,0,0,2,1,0,0,0,1,Phishing,Legitimate,100.0,0,0,0,0,0,0,0,0,-1,0,5076,6,0,7,0,legitimate
10605,0,41,0,0,0,0,3,1,0,0,0,1,,,0.0,0,0,0,0,0,0,0,0,49,0,0,0,1,0,0,phishing
10606,0,46,0,0,0,1,2,1,217,0,0,1,,,100.0,0,0,0,0,0,0,0,0,3090,0,0,3,0,10,0,legitimate
10607,0,67,0,0,0,1,3,0,348,0,0,0,,,100.0,0,0,0,0,0,0,0,0,1113,0,0,0,1,43,0,phishing
10608,0,33,0,0,0,0,3,0,0,1,0,0,,,6.666666667,0,0,0,1,0,0,0,0,-1,0,1279737,3,0,534,0,legitimate
10609,0,110,0,0,0,1,3,1,208,0,0,1,,,100.0,0,0,0,0,0,0,0,0,3080,0,0,2,1,50,0,phishing
10610,1,51,0,0,0,0,3,1,420,1,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,3233,0,0,0,1,5,0,phishing
10611,0,47,0,0,0,0,2,1,237,0,0,1,Legitimate,Legitimate,42.85714286,0,0,0,0,1,0,0,0,4146,0,2131645,3,0,29,0,legitimate
10612,0,25,0,0,0,0,1,1,69,1,0,1,,,4.761904762,0,0,0,1,0,0,0,0,2122,0,124192,6,1,146,0,phishing
10613,0,19,0,0,0,0,2,0,0,0,0,0,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,4644,0,35576,4,0,650,0,legitimate
10614,0,55,0,0,0,0,3,1,0,0,0,1,,,100.0,0,0,0,1,0,0,0,0,-1,0,9075,6,0,31,0,legitimate
10615,0,58,0,1,0,0,2,1,222,0,0,1,Legitimate,Legitimate,100.0,0,0,0,1,0,0,0,0,-1,0,0,1,1,11,0,phishing
10616,1,98,0,0,0,1,3,0,220,0,0,0,,,100.0,0,0,0,1,0,0,0,0,2618,0,0,0,1,4,0,phishing
10617,0,65,0,0,0,0,3,1,1176,1,0,1,,,50.0,0,0,0,2,0,0,0,0,6493,0,7329,5,1,117,0,legitimate
10618,0,23,0,0,0,0,2,0,255,1,0,0,Legitimate,Legitimate,11.76470588,0,0,0,0,0,0,0,0,1937,0,114231,4,0,98,0,legitimate
10619,0,41,1,0,0,0,2,1,292,0,0,1,Phishing,Phishing,100.0,0,0,0,1,0,0,0,0,4822,0,209887,4,1,16,0,legitimate
10620,0,48,0,0,0,0,3,1,2940,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,6556,0,0,2,1,0,0,phishing
10621,0,38,0,0,0,0,2,1,500,1,0,1,Phishing,Legitimate,86.66666667,0,0,0,1,0,0,0,0,7900,0,141805,5,0,159,0,legitimate
10622,0,20,0,0,0,0,1,1,0,1,0,1,,,50.0,0,0,0,0,0,0,0,0,-1,0,207173,2,0,27,0,legitimate
10623,0,57,0,0,0,0,1,1,134,0,0,1,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,3153,0,0,3,1,0,0,phishing
10624,0,35,0,0,0,0,2,1,366,0,0,1,Legitimate,Legitimate,66.66666667,0,0,0,1,0,0,0,0,6208,0,0,1,0,15,0,legitimate
10625,0,25,1,0,0,0,2,1,240,1,0,1,Legitimate,Legitimate,84.21052632,0,0,0,1,0,0,0,0,8892,0,174422,4,0,76,0,legitimate
10626,0,84,0,0,0,0,2,1,346,1,0,1,Phishing,Suspicious,18.75,0,0,0,1,0,0,0,0,5133,0,1315,7,0,96,0,legitimate
10627,0,39,0,0,0,0,1,1,777,0,0,1,Phishing,Phishing,80.0,0,0,0,1,0,0,0,0,-1,0,752492,4,0,19,0,legitimate
10628,0,47,0,0,0,0,2,1,0,1,0,1,,Phishing,10.0,0,0,0,1,0,0,0,0,298,0,0,3,1,182,0,legitimate
10629,0,27,1,0,1,0,1,1,294,0,0,1,,,0.0,0,0,0,0,0,0,0,0,4454,0,0,1,1,0,0,phishing
10630,1,73,0,0,0,1,1,1,321,0,0,1,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,2965,0,0,0,1,14,0,phishing
10631,0,16,0,0,0,0,1,0,0,0,0,0,Legitimate,Legitimate,0.0,0,0,0,0,0,0,0,0,-1,0,957184,2,0,41,0,legitimate
10632,1,132,0,0,0,0,3,0,270,1,0,0,,,0.0,0,0,0,0,0,0,0,0,7765,0,32,5,0,9,0,phishing
10633,0,50,0,0,0,0,3,1,0,0,0,1,,,100.0,0,0,0,1,0,0,0,0,-1,0,0,0,1,4,0,phishing
10634,0,51,1,0,0,1,2,1,249,0,0,1,,,100.0,0,0,0,1,0,0,0,0,3403,0,0,1,1,4,0,phishing
10635,0,29,0,0,0,0,1,1,266,0,0,1,,,0.0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,phishing
10636,0,41,0,0,0,0,2,1,956,0,0,1,,,100.0,0,0,0,0,0,0,0,0,6349,0,0,3,0,69,0,phishing
10637,0,64,0,0,0,0,2,1,554,0,0,1,Legitimate,Legitimate,62.5,0,0,0,1,0,0,1,0,4194,0,536277,3,0,49,0,legitimate
10638,0,34,1,0,0,0,2,1,1309,1,0,1,Phishing,Legitimate,71.42857143,0,0,0,0,0,0,0,0,4168,0,581435,4,0,118,0,legitimate
10639,1,51,0,0,0,0,1,1,110,0,0,1,,,0.0,0,0,0,0,0,0,0,0,4312,0,0,2,1,0,0,phishing
10640,0,25,0,0,0,0,2,1,766,0,0,1,Suspicious,Legitimate,40.0,0,0,0,0,0,0,0,0,3981,0,719927,4,0,55,0,legitimate
10641,0,28,0,0,0,0,2,1,121,0,0,1,,,100.0,0,0,0,0,0,0,0,0,2071,0,7928061,1,0,184,0,legitimate
10642,1,66,0,0,0,0,2,1,164,0,0,1,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,3489,0,0,0,1,1,0,phishing
10643,0,113,0,0,0,0,2,0,2974,1,0,0,,,37.5,0,0,0,1,0,0,0,0,8347,0,1,10,1,25,0,phishing
10644,0,19,0,0,0,0,2,1,1020,0,0,1,Suspicious,Legitimate,100.0,0,0,0,0,0,0,0,0,2632,0,9778902,3,0,108,0,legitimate
10645,0,35,0,0,0,0,2,1,82,1,0,1,Legitimate,Legitimate,13.33333333,0,0,0,1,0,0,0,0,3206,0,379479,1,0,24,0,legitimate
10646,0,23,0,0,0,0,2,0,1084,1,0,0,Phishing,Legitimate,1.369863014,0,0,0,1,0,0,0,0,6220,0,0,4,0,244,0,legitimate
10647,0,29,0,0,0,0,1,0,181,0,0,0,,,50.0,0,0,0,0,0,0,0,0,7489,0,63,10,0,25,0,legitimate
10648,0,55,0,0,0,0,2,1,92,1,0,1,Legitimate,Legitimate,90.0,0,0,0,1,0,0,0,0,1734,0,0,3,1,27,0,phishing
10649,0,26,0,0,0,1,2,0,170,0,0,0,,,0.0,0,0,0,0,0,0,0,0,560,0,1647264,2,1,0,0,phishing
10650,0,30,1,0,0,0,2,0,373,1,0,0,,,0.0,0,0,0,0,0,0,0,0,7296,0,0,5,1,14,0,phishing
10651,0,47,0,0,0,0,2,1,294,0,0,1,Suspicious,Legitimate,90.47619048,0,0,0,1,0,0,0,0,9204,0,688,6,0,96,0,legitimate
10652,0,39,0,0,0,0,2,0,208,1,0,0,Phishing,Legitimate,56.0,0,0,0,0,0,0,0,0,5635,0,2,10,0,55,0,legitimate
10653,0,28,0,0,0,0,1,1,206,1,0,1,Phishing,Phishing,55.55555556,0,0,0,0,0,0,0,0,1985,0,2350712,2,0,27,0,legitimate
10654,1,50,1,0,0,0,2,1,217,0,0,1,,,50.0,0,0,1,1,0,0,0,0,5626,0,0,5,1,18,0,phishing
10655,0,54,0,0,0,0,3,0,328,0,0,0,,,46.15384615,0,0,0,2,0,0,0,0,768,0,1037324,2,1,74,0,phishing
10656,0,70,1,0,0,0,3,0,2298,0,0,0,,,0.0,0,0,0,0,0,0,0,0,5736,0,30597,5,0,0,0,legitimate
10657,1,44,0,0,0,0,3,1,148,1,0,1,Phishing,Suspicious,86.66666667,0,0,0,2,0,0,0,0,7158,0,2294,3,1,89,0,legitimate
10658,0,51,0,0,0,0,2,0,164,1,0,0,,,14.28571429,0,0,0,0,0,0,0,0,7872,0,1453,5,0,142,0,legitimate
10659,0,97,0,0,0,1,3,0,2417,0,0,0,Legitimate,Suspicious,100.0,0,0,0,0,0,0,0,0,8905,0,76638,4,0,103,0,legitimate
10660,1,132,1,0,0,1,3,0,174,1,0,0,,,0.0,0,0,0,0,0,0,0,0,5670,0,5824,6,1,15,0,phishing
10661,0,53,0,0,0,0,2,1,237,0,0,1,,,0.0,0,0,0,1,0,0,0,0,5972,0,0,0,1,0,0,phishing
10662,0,67,0,0,0,0,2,1,631,1,0,1,Legitimate,Legitimate,66.66666667,0,0,0,1,0,0,0,0,4848,0,6082,5,0,66,0,legitimate
10663,1,81,0,0,0,0,2,1,77,0,0,1,,,100.0,0,0,0,1,0,0,0,0,5767,0,0,2,1,30,0,phishing
10664,0,25,0,0,0,0,1,0,0,1,0,0,Legitimate,Legitimate,62.5,0,0,0,0,0,0,0,0,-1,0,0,1,0,22,0,legitimate
10665,0,73,1,0,0,0,3,0,228,1,0,0,,,0.0,0,0,0,0,0,0,0,0,5616,0,0,5,1,21,0,phishing
10666,0,18,0,0,0,0,2,1,486,0,0,1,Legitimate,Legitimate,90.90909091,0,0,0,1,0,0,0,0,-1,0,0,0,0,59,0,phishing
10667,0,59,0,0,0,0,2,0,903,0,0,0,Phishing,Legitimate,100.0,0,0,0,0,0,0,0,0,7132,0,12,7,0,1045,0,legitimate
10668,0,55,0,0,0,0,3,1,349,0,0,1,,,0.0,0,0,0,0,0,0,0,0,3668,0,6075200,2,1,0,0,phishing
10669,0,35,0,0,0,1,2,0,224,0,0,0,,,97.61904762,0,0,0,0,0,0,0,0,1601,0,0,0,0,162,0,phishing
10670,1,81,0,0,0,0,2,1,196,0,0,1,,,0.0,0,0,0,0,0,0,0,0,534,0,7375648,1,1,0,1,phishing
10671,0,33,0,0,0,1,2,1,0,0,0,1,Suspicious,Legitimate,95.0,0,0,0,1,0,0,0,0,-1,0,0,2,1,86,0,legitimate
10672,0,79,0,0,0,0,2,1,168,1,0,1,Legitimate,Legitimate,25.0,0,0,0,1,0,0,0,0,5675,0,1482456,4,0,23,0,legitimate
10673,1,68,0,0,0,0,3,1,25,0,0,1,,,100.0,0,0,0,1,0,0,0,0,3992,0,5697976,0,1,51,0,phishing
10674,0,19,0,0,0,0,2,1,535,0,0,1,Phishing,Phishing,100.0,0,0,0,0,0,0,0,0,-1,0,0,2,0,169,0,legitimate
10675,0,131,0,0,0,0,2,0,594,0,0,0,Legitimate,,100.0,0,0,0,0,0,0,0,0,7440,0,458473,3,1,13,0,phishing
10676,1,122,0,0,0,0,2,1,2884,1,0,1,Legitimate,Legitimate,78.26086957,0,0,0,1,0,0,0,0,8759,0,2416,7,0,113,0,legitimate
10677,0,76,0,0,0,0,3,1,568,0,0,1,,,100.0,0,0,0,0,0,0,0,0,-1,0,0,2,1,125,0,legitimate
10678,0,61,0,0,0,0,3,1,26,0,0,1,,,0.0,0,0,0,0,0,0,0,0,7644,0,3871327,5,1,0,0,legitimate
10679,1,476,0,1,0,0,3,1,0,1,0,1,Legitimate,Legitimate,0.0,0,0,1,1,0,0,0,0,-1,1,0,0,1,21,2,phishing
10680,0,76,0,0,0,0,2,0,362,0,0,0,Legitimate,Legitimate,100.0,0,0,0,0,0,0,0,0,6212,0,3128,5,0,106,0,legitimate
10681,0,55,0,0,0,0,2,0,44,0,0,0,,,0.0,0,0,0,0,0,0,0,0,2877,0,0,2,1,1,0,phishing
10682,0,17,0,0,0,0,1,1,1408,0,0,1,,,0.0,0,0,0,1,0,0,0,0,8453,0,57889,5,0,1,0,legitimate
10683,1,84,0,0,0,0,2,0,2974,1,0,0,,,0.0,0,0,0,0,0,0,0,0,8348,0,1,10,1,10,0,phishing
10684,0,129,1,0,0,1,2,0,381,1,0,0,,Suspicious,7.692307692000001,0,0,0,1,0,0,0,0,8019,0,0,4,1,26,0,phishing
